sentid	pairid	sentence	comparison	ROI	word
25224	12612	le directeur à côté de l' adjoint déménagent	unexpected	7	déménagent
25225	12613	le directeur à côté de l' adjoint parle	expected	7	parle
25226	12613	le directeur à côté de l' adjoint parlent	unexpected	7	parlent
25227	12614	le directeur à côté de l' adjoint retourne	expected	7	retourne
25228	12614	le directeur à côté de l' adjoint retournent	unexpected	7	retournent
25229	12615	l' agriculteur à côté de l' adjoint est vieux	expected	7	est
25230	12615	l' agriculteur à côté de l' adjoint sont vieux	unexpected	7	sont
25231	12616	l' agriculteur à côté de l' adjoint est jeune	expected	7	est
25232	12616	l' agriculteur à côté de l' adjoint sont jeunes	unexpected	7	sont
25233	12617	l' agriculteur à côté de l' adjoint est petit	expected	7	est
25234	12617	l' agriculteur à côté de l' adjoint sont petits	unexpected	7	sont
25235	12618	l' agriculteur à côté de l' adjoint est grand	expected	7	est
25236	12618	l' agriculteur à côté de l' adjoint sont grands	unexpected	7	sont
25237	12619	l' agriculteur à côté de l' adjoint déménage	expected	7	déménage
25238	12619	l' agriculteur à côté de l' adjoint déménagent	unexpected	7	déménagent
25239	12620	l' agriculteur à côté de l' adjoint parle	expected	7	parle
25240	12620	l' agriculteur à côté de l' adjoint parlent	unexpected	7	parlent
25241	12621	l' agriculteur à côté de l' adjoint retourne	expected	7	retourne
25242	12621	l' agriculteur à côté de l' adjoint retournent	unexpected	7	retournent
25243	12622	le chirurgien à côté de l' adjoint est vieux	expected	7	est
25244	12622	le chirurgien à côté de l' adjoint sont vieux	unexpected	7	sont
25245	12623	le chirurgien à côté de l' adjoint est jeune	expected	7	est
25246	12623	le chirurgien à côté de l' adjoint sont jeunes	unexpected	7	sont
25247	12624	le chirurgien à côté de l' adjoint est petit	expected	7	est
25248	12624	le chirurgien à côté de l' adjoint sont petits	unexpected	7	sont
25249	12625	le chirurgien à côté de l' adjoint est grand	expected	7	est
25250	12625	le chirurgien à côté de l' adjoint sont grands	unexpected	7	sont
25251	12626	le chirurgien à côté de l' adjoint déménage	expected	7	déménage
25252	12626	le chirurgien à côté de l' adjoint déménagent	unexpected	7	déménagent
25253	12627	le chirurgien à côté de l' adjoint parle	expected	7	parle
25254	12627	le chirurgien à côté de l' adjoint parlent	unexpected	7	parlent
25255	12628	le chirurgien à côté de l' adjoint retourne	expected	7	retourne
25256	12628	le chirurgien à côté de l' adjoint retournent	unexpected	7	retournent
25257	12629	le sénateur à côté de l' adjoint est vieux	expected	7	est
25258	12629	le sénateur à côté de l' adjoint sont vieux	unexpected	7	sont
25259	12630	le sénateur à côté de l' adjoint est jeune	expected	7	est
25260	12630	le sénateur à côté de l' adjoint sont jeunes	unexpected	7	sont
25261	12631	le sénateur à côté de l' adjoint est petit	expected	7	est
25262	12631	le sénateur à côté de l' adjoint sont petits	unexpected	7	sont
25263	12632	le sénateur à côté de l' adjoint est grand	expected	7	est
25264	12632	le sénateur à côté de l' adjoint sont grands	unexpected	7	sont
25265	12633	le sénateur à côté de l' adjoint déménage	expected	7	déménage
25266	12633	le sénateur à côté de l' adjoint déménagent	unexpected	7	déménagent
25267	12634	le sénateur à côté de l' adjoint parle	expected	7	parle
25268	12634	le sénateur à côté de l' adjoint parlent	unexpected	7	parlent
25269	12635	le sénateur à côté de l' adjoint retourne	expected	7	retourne
25270	12635	le sénateur à côté de l' adjoint retournent	unexpected	7	retournent
25271	12636	le professeur à côté de l' adjoint est vieux	expected	7	est
25272	12636	le professeur à côté de l' adjoint sont vieux	unexpected	7	sont
25273	12637	le professeur à côté de l' adjoint est jeune	expected	7	est
25274	12637	le professeur à côté de l' adjoint sont jeunes	unexpected	7	sont
25275	12638	le professeur à côté de l' adjoint est petit	expected	7	est
25276	12638	le professeur à côté de l' adjoint sont petits	unexpected	7	sont
25277	12639	le professeur à côté de l' adjoint est grand	expected	7	est
25278	12639	le professeur à côté de l' adjoint sont grands	unexpected	7	sont
25279	12640	le professeur à côté de l' adjoint déménage	expected	7	déménage
25280	12640	le professeur à côté de l' adjoint déménagent	unexpected	7	déménagent
25281	12641	le professeur à côté de l' adjoint parle	expected	7	parle
25282	12641	le professeur à côté de l' adjoint parlent	unexpected	7	parlent
25283	12642	le professeur à côté de l' adjoint retourne	expected	7	retourne
25284	12642	le professeur à côté de l' adjoint retournent	unexpected	7	retournent
25285	12643	le client à côté de l' adjoint est vieux	expected	7	est
25286	12643	le client à côté de l' adjoint sont vieux	unexpected	7	sont
25287	12644	le client à côté de l' adjoint est jeune	expected	7	est
25288	12644	le client à côté de l' adjoint sont jeunes	unexpected	7	sont
25289	12645	le client à côté de l' adjoint est petit	expected	7	est
25290	12645	le client à côté de l' adjoint sont petits	unexpected	7	sont
25291	12646	le client à côté de l' adjoint est grand	expected	7	est
25292	12646	le client à côté de l' adjoint sont grands	unexpected	7	sont
25293	12647	le client à côté de l' adjoint déménage	expected	7	déménage
25294	12647	le client à côté de l' adjoint déménagent	unexpected	7	déménagent
25295	12648	le client à côté de l' adjoint parle	expected	7	parle
25296	12648	le client à côté de l' adjoint parlent	unexpected	7	parlent
25297	12649	le client à côté de l' adjoint retourne	expected	7	retourne
25298	12649	le client à côté de l' adjoint retournent	unexpected	7	retournent
25299	12650	l' officier à côté de l' adjoint est vieux	expected	7	est
25300	12650	l' officier à côté de l' adjoint sont vieux	unexpected	7	sont
25301	12651	l' officier à côté de l' adjoint est jeune	expected	7	est
25302	12651	l' officier à côté de l' adjoint sont jeunes	unexpected	7	sont
25303	12652	l' officier à côté de l' adjoint est petit	expected	7	est
25304	12652	l' officier à côté de l' adjoint sont petits	unexpected	7	sont
25305	12653	l' officier à côté de l' adjoint est grand	expected	7	est
25306	12653	l' officier à côté de l' adjoint sont grands	unexpected	7	sont
25307	12654	l' officier à côté de l' adjoint déménage	expected	7	déménage
25308	12654	l' officier à côté de l' adjoint déménagent	unexpected	7	déménagent
25309	12655	l' officier à côté de l' adjoint parle	expected	7	parle
25310	12655	l' officier à côté de l' adjoint parlent	unexpected	7	parlent
25311	12656	l' officier à côté de l' adjoint retourne	expected	7	retourne
25312	12656	l' officier à côté de l' adjoint retournent	unexpected	7	retournent
25313	12657	le pilote à côté de l' adjoint est vieux	expected	7	est
25314	12657	le pilote à côté de l' adjoint sont vieux	unexpected	7	sont
25315	12658	le pilote à côté de l' adjoint est jeune	expected	7	est
25316	12658	le pilote à côté de l' adjoint sont jeunes	unexpected	7	sont
25317	12659	le pilote à côté de l' adjoint est petit	expected	7	est
25318	12659	le pilote à côté de l' adjoint sont petits	unexpected	7	sont
25319	12660	le pilote à côté de l' adjoint est grand	expected	7	est
25320	12660	le pilote à côté de l' adjoint sont grands	unexpected	7	sont
25321	12661	le pilote à côté de l' adjoint déménage	expected	7	déménage
25322	12661	le pilote à côté de l' adjoint déménagent	unexpected	7	déménagent
25323	12662	le pilote à côté de l' adjoint parle	expected	7	parle
25324	12662	le pilote à côté de l' adjoint parlent	unexpected	7	parlent
25325	12663	le pilote à côté de l' adjoint retourne	expected	7	retourne
25326	12663	le pilote à côté de l' adjoint retournent	unexpected	7	retournent
25327	12664	le consultant à côté de l' adjoint est vieux	expected	7	est
25328	12664	le consultant à côté de l' adjoint sont vieux	unexpected	7	sont
25329	12665	le consultant à côté de l' adjoint est jeune	expected	7	est
25330	12665	le consultant à côté de l' adjoint sont jeunes	unexpected	7	sont
25331	12666	le consultant à côté de l' adjoint est petit	expected	7	est
25332	12666	le consultant à côté de l' adjoint sont petits	unexpected	7	sont
25333	12667	le consultant à côté de l' adjoint est grand	expected	7	est
25334	12667	le consultant à côté de l' adjoint sont grands	unexpected	7	sont
25335	12668	le consultant à côté de l' adjoint déménage	expected	7	déménage
25336	12668	le consultant à côté de l' adjoint déménagent	unexpected	7	déménagent
25337	12669	le consultant à côté de l' adjoint parle	expected	7	parle
25338	12669	le consultant à côté de l' adjoint parlent	unexpected	7	parlent
25339	12670	le consultant à côté de l' adjoint retourne	expected	7	retourne
25340	12670	le consultant à côté de l' adjoint retournent	unexpected	7	retournent
25341	12671	l' auteur en face de l' adjoint est vieux	expected	7	est
25342	12671	l' auteur en face de l' adjoint sont vieux	unexpected	7	sont
25343	12672	l' auteur en face de l' adjoint est jeune	expected	7	est
25344	12672	l' auteur en face de l' adjoint sont jeunes	unexpected	7	sont
25345	12673	l' auteur en face de l' adjoint est petit	expected	7	est
25346	12673	l' auteur en face de l' adjoint sont petits	unexpected	7	sont
25347	12674	l' auteur en face de l' adjoint est grand	expected	7	est
25348	12674	l' auteur en face de l' adjoint sont grands	unexpected	7	sont
25349	12675	l' auteur en face de l' adjoint déménage	expected	7	déménage
25350	12675	l' auteur en face de l' adjoint déménagent	unexpected	7	déménagent
25351	12676	l' auteur en face de l' adjoint parle	expected	7	parle
25352	12676	l' auteur en face de l' adjoint parlent	unexpected	7	parlent
25353	12677	l' auteur en face de l' adjoint retourne	expected	7	retourne
25354	12677	l' auteur en face de l' adjoint retournent	unexpected	7	retournent
25355	12678	le directeur en face de l' adjoint est vieux	expected	7	est
25356	12678	le directeur en face de l' adjoint sont vieux	unexpected	7	sont
25357	12679	le directeur en face de l' adjoint est jeune	expected	7	est
25358	12679	le directeur en face de l' adjoint sont jeunes	unexpected	7	sont
25359	12680	le directeur en face de l' adjoint est petit	expected	7	est
25360	12680	le directeur en face de l' adjoint sont petits	unexpected	7	sont
25361	12681	le directeur en face de l' adjoint est grand	expected	7	est
25362	12681	le directeur en face de l' adjoint sont grands	unexpected	7	sont
25363	12682	le directeur en face de l' adjoint déménage	expected	7	déménage
25364	12682	le directeur en face de l' adjoint déménagent	unexpected	7	déménagent
25365	12683	le directeur en face de l' adjoint parle	expected	7	parle
25366	12683	le directeur en face de l' adjoint parlent	unexpected	7	parlent
25367	12684	le directeur en face de l' adjoint retourne	expected	7	retourne
25368	12684	le directeur en face de l' adjoint retournent	unexpected	7	retournent
25369	12685	l' agriculteur en face de l' adjoint est vieux	expected	7	est
25370	12685	l' agriculteur en face de l' adjoint sont vieux	unexpected	7	sont
25371	12686	l' agriculteur en face de l' adjoint est jeune	expected	7	est
25372	12686	l' agriculteur en face de l' adjoint sont jeunes	unexpected	7	sont
25373	12687	l' agriculteur en face de l' adjoint est petit	expected	7	est
25374	12687	l' agriculteur en face de l' adjoint sont petits	unexpected	7	sont
25375	12688	l' agriculteur en face de l' adjoint est grand	expected	7	est
25376	12688	l' agriculteur en face de l' adjoint sont grands	unexpected	7	sont
25377	12689	l' agriculteur en face de l' adjoint déménage	expected	7	déménage
25378	12689	l' agriculteur en face de l' adjoint déménagent	unexpected	7	déménagent
25379	12690	l' agriculteur en face de l' adjoint parle	expected	7	parle
25380	12690	l' agriculteur en face de l' adjoint parlent	unexpected	7	parlent
25381	12691	l' agriculteur en face de l' adjoint retourne	expected	7	retourne
25382	12691	l' agriculteur en face de l' adjoint retournent	unexpected	7	retournent
